Time,Sym,C/P,Exp,Strike,Spot,BidAsk,Orders,Vol,Prems,OI,Diff(%),ITM
11/11/2021 13:21,CG,Call,3/18/2022,60,58.63,3.8,5,466,180.39K,288,2.27,1
11/11/2021 13:18,UAL,Call,12/17/2021,52.5,51.56,2.17,6,3.06K,718.89K,10.92K,1.46,0
11/11/2021 13:17,SLB,Put,5/20/2022,30,32.74,2.25,6,778,178.41K,689,9.1,1
11/11/2021 13:07,BGFV,Call,11/19/2021,45,41.53,4.05,5,470,193.26K,6.13K,10.47,1
11/11/2021 13:01,LOW,Call,11/19/2021,235,231.88,4.85,5,440,220.34K,898,1.2,1
11/11/2021 13:01,PSFE,Call,4/14/2022,5,4.22,1.13,5,2.65K,301.40K,570,17.64,0
11/11/2021 12:51,WYNN,Call,12/17/2021,100,94.44,3.25,5,829,281.63K,4.71K,6.01,0
11/11/2021 12:23,DISCK,Call,3/18/2022,30,27.92,2.05,10,4.20K,864.08K,9.47K,7.43,1
11/11/2021 12:18,KLIC,Put,11/19/2021,55,56.76,2.73,5,1.76K,486.72K,708,3.88,1
11/11/2021 12:09,IMGN,Put,12/17/2021,4,5.66,0.35,5,3.50K,148.40K,188,41.62,0
11/11/2021 12:09,IMGN,Put,12/17/2021,5,5.66,0.78,5,3.15K,273.77K,5.51K,13.3,1
11/11/2021 12:04,XPEV,Call,1/20/2023,80,47.53,5.08,6,539,265.46K,1.41K,70.28,0
11/11/2021 12:02,CLF,Call,1/21/2022,23,22.75,2.17,5,4.88K,1.05M,23.35K,1.43,1
11/11/2021 11:57,MQ,Put,11/19/2021,25,25.89,1.43,5,5.02K,728.29K,10.72K,4.23,1
11/11/2021 11:47,MRK,Put,6/17/2022,80,83.83,5.05,6,521,265.71K,675,4.81,1
11/11/2021 11:38,AA,Call,1/21/2022,55,51.24,3.67,7,1.11K,400.93K,13.66K,7.62,1
11/11/2021 11:32,PINS,Call,1/21/2022,55,45.34,0.96,5,30.12K,3.16M,17.32K,20.77,0
11/11/2021 11:22,AAL,Call,2/18/2022,22,21.64,1.88,5,3.07K,580.41K,14.97K,1.7,0
11/11/2021 11:20,WYNN,Put,1/21/2022,87.5,94.94,4.17,5,714,299.92K,1.05K,8.52,1
11/11/2021 11:20,BITF,Call,2/18/2022,12.5,8.07,1.65,5,4.80K,961.13K,71.28K,51.68,0
11/11/2021 11:06,X,Call,1/21/2022,30,26.38,1.41,6,14.89K,1.90M,23.92K,14.16,0
11/11/2021 11:02,IWM,Put,11/19/2021,237,239.28,2.14,5,6.41K,1.39M,3.20K,0.93,1
11/11/2021 10:59,QS,Call,12/17/2021,40,37.35,3.4,8,797,282.94K,16.12K,6.74,1
11/11/2021 10:56,UPS,Put,12/17/2021,210,214.82,4.15,5,634,266.96K,1.65K,2.3,1
11/11/2021 10:41,ZIM,Call,11/19/2021,50,49.67,2.92,5,842,254.00K,14.06K,0.76,1
11/11/2021 10:39,QS,Call,1/21/2022,40,37.33,5,5,497,243.21K,9.48K,8.17,1
11/11/2021 10:37,LYFT,Call,1/20/2023,70,53.92,5.75,5,520,310.60K,4.78K,29.22,0
11/11/2021 10:36,EVGO,Call,12/17/2021,18,17.88,2.82,6,2.06K,584.37K,1.81K,0.79,1
11/11/2021 10:34,F,Put,1/20/2023,17,19.58,2.69,20,6.91K,1.85M,16.71K,15.65,0
11/11/2021 10:21,ADBE,Put,12/3/2021,625,648.23,7.65,6,319,245.25K,833,3.72,1
11/11/2021 10:21,ADBE,Put,12/3/2021,620,648.23,6.53,5,269,176.50K,73,4.55,1
11/11/2021 10:14,SQ,Call,12/17/2021,250,227.45,4.03,8,1.92K,774.15K,11.51K,9.94,0
11/11/2021 10:10,SONO,Call,12/17/2021,35,34.97,2.81,5,502,137.03K,5.87K,0.5,1
11/11/2021 10:04,VRM,Put,1/21/2022,20,20.46,2.2,5,2.21K,498.80K,2.62K,2.68,1
11/11/2021 9:56,GM,Call,12/17/2021,65,60.81,1.49,5,1.39K,193.80K,27.59K,7.5,1
11/11/2021 9:53,PTON,Put,1/20/2023,30,48.02,3.62,5,1.03K,377.05K,3.71K,59.44,1
11/11/2021 9:50,BABA,Call,12/17/2021,180,167.63,5.17,11,866,449.48K,20.32K,7.44,0
11/11/2021 9:42,HUT,Put,12/17/2021,15,15.17,3,5,745,223.50K,1.70K,1.03,1
11/11/2021 9:39,MU,Call,3/18/2022,100,73.74,0.88,5,9.50K,863.64K,12.45K,35.56,0
11/11/2021 9:39,FCX,Call,1/21/2022,45,39.62,1.4,5,2.31K,323.95K,19.23K,13.69,1
11/11/2021 9:38,V,Put,11/19/2021,212.5,213,2.83,5,1.07K,309.85K,3.48K,0.31,1
11/10/2021 15:58,BMBL,Call,12/17/2021,55,47.6,1.9,5,1.17K,222.49K,515,15.55,0
11/10/2021 15:38,FVRR,Put,11/19/2021,165,175.32,2.38,5,1.06K,172.62K,1.70K,12.26,1
11/10/2021 15:36,MRK,Call,12/17/2021,85,83.85,2.12,5,2.07K,428.83K,8.71K,1.48,0
11/10/2021 15:35,DISCK,Call,3/18/2022,30,26.36,1.53,7,2.77K,447.34K,12.92K,12.61,1
11/10/2021 15:30,SU,Call,1/20/2023,30,25.89,2.62,16,5.67K,1.45M,25.46K,16.08,0
11/10/2021 15:10,BILI,Put,1/21/2022,80,81.69,8.52,5,343,297.18K,4.82K,1.93,1
11/10/2021 14:54,ASO,Put,11/12/2021,45,45.13,0.75,5,1.72K,133.13K,69,0.32,1
11/10/2021 14:45,AMAT,Call,11/19/2021,155,150.82,2.61,6,535,192.50K,4.12K,1.3,1
11/10/2021 14:38,AR,Call,1/21/2022,20,18.43,1.68,5,2.26K,381.02K,9.08K,8.75,1
11/10/2021 14:12,KR,Call,11/26/2021,43,42.4,0.66,5,3.05K,188.97K,178,1.59,1
11/10/2021 14:03,ABBV,Put,6/17/2022,110,116.83,6.08,5,491,308.16K,1.90K,6.13,0
11/10/2021 13:55,ASAN,Put,12/17/2021,120,130.39,8,5,1.24K,1.00M,191,8.67,1
11/10/2021 13:18,NKLA,Put,1/21/2022,14,14.35,2.49,5,5.38K,1.37M,2.48K,2.78,1
11/10/2021 12:58,WSM,Put,1/21/2022,190,203.02,10.9,5,910,1.01M,82,7.02,1
11/10/2021 12:48,COTY,Call,2/18/2022,15,10.66,0.36,5,6.02K,215.92K,162,40.89,0
11/10/2021 12:07,VOD,Call,12/10/2021,15.5,15.3,0.43,5,3.18K,143.03K,4.64K,1.19,1
11/10/2021 12:04,BE,Put,5/20/2022,28,34.98,3.4,5,496,168.64K,29,24.65,1
11/10/2021 12:03,ZIM,Call,1/21/2022,50,49.1,6.25,7,800,518.30K,2.62K,1.47,1
11/10/2021 11:59,T,Call,12/17/2021,27,25.11,0.11,5,12.23K,146.78K,44.09K,7.5,1
11/10/2021 11:53,DISCA,Put,6/17/2022,27.5,27.95,3.75,5,875,332.00K,515,1.65,1
11/10/2021 11:44,AMAT,Call,1/21/2022,160,152.79,6.9,5,1.97K,1.38M,4.17K,4.59,1
11/10/2021 11:44,AGC,Call,11/19/2021,15,14.95,1.88,5,995,166.85K,7.09K,3.45,1
11/10/2021 11:39,JNPR,Call,12/17/2021,33,32.47,0.9,5,2.14K,180.26K,1.17K,2,1
11/10/2021 11:37,FUTU,Call,11/26/2021,69,57.38,1.05,5,2.06K,208.96K,8.01K,21.35,0
11/10/2021 11:31,PATH,Call,1/21/2022,60,57.01,5.1,5,664,335.30K,4.69K,5.66,0
11/10/2021 11:27,UAL,Call,12/17/2021,52.5,52.28,2.59,5,807,209.22K,6.48K,0.39,1
11/10/2021 11:22,XOM,Call,12/17/2021,65,64.36,1.81,8,1.99K,360.52K,46.20K,0.97,1
11/10/2021 11:11,GE,Call,1/19/2024,125,110.37,14.73,8,1.06K,1.62M,16,13.31,0
11/10/2021 11:09,GE,Call,1/19/2024,130,110.32,13.3,6,458,612.17K,117,17.85,0
11/10/2021 11:01,GM,Put,1/20/2023,47,59.05,4.15,8,835,351.04K,6.70K,25.49,0
11/10/2021 10:58,INTC,Put,6/17/2022,50,51.13,4.4,8,1.77K,776.74K,40.87K,2.31,1
11/10/2021 10:58,AAL,Call,2/18/2022,22,21.83,2,5,1.19K,240.18K,13.47K,0.65,0
11/10/2021 10:53,GE,Call,1/20/2023,120,110.42,11.38,5,295,329.77K,902,9.11,0
11/10/2021 10:43,SSRM,Call,3/18/2022,20,18.43,1.28,6,4.22K,580.55K,105,8.5,1
11/10/2021 10:28,DISCA,Put,6/17/2022,22.5,27.25,1.75,6,3.75K,654.30K,8.59K,21.16,1
11/10/2021 10:22,BEKE,Call,12/17/2021,25,22.66,1.75,5,3.10K,410.69K,5.57K,11.91,1
11/10/2021 10:16,MT,Call,3/18/2022,33,31.44,2.6,8,1.11K,295.06K,1.28K,5.05,1
11/10/2021 10:12,C,Put,12/17/2021,67.5,67.87,2,5,1.93K,379.48K,21.07K,0.68,1
11/10/2021 10:01,AGC,Call,12/17/2021,17,14.51,2.45,5,956,216.24K,222,21.59,1
11/10/2021 9:56,ABNB,Call,12/17/2021,200,193.1,7.85,5,432,345.79K,3.19K,3.57,1
11/10/2021 9:47,WISH,Put,11/12/2021,5,5.41,0.38,6,6.57K,243.75K,24.55K,7.13,1
11/10/2021 9:46,FCX,Call,12/17/2021,40,39.22,2.09,7,2.46K,523.72K,33.70K,1.8,1
11/10/2021 9:46,AMC,Put,11/19/2021,37,39.56,1.37,5,1.36K,216.60K,5.99K,5.85,1
11/10/2021 9:46,TQQQ,Put,1/21/2022,150,163.85,11.6,6,1.44K,1.75M,811,8.66,1
11/10/2021 9:42,BABA,Call,11/19/2021,170,163.43,3.45,14,1.58K,529.83K,17.32K,4.29,0
11/10/2021 9:41,NIO,Call,11/12/2021,42,41.99,1.12,6,4.82K,556.66K,14.24K,0.21,1
11/10/2021 9:40,DASH,Call,11/12/2021,230,223.02,4.65,6,455,224.73K,1.32K,3.09,1
11/9/2021 15:58,VRM,Put,11/19/2021,17.5,19.4,1.32,5,6.25K,912.70K,3.69K,10.01,1
11/9/2021 15:58,GLBE,Put,11/19/2021,55,57.55,4,5,888,324.68K,771,5.97,1
11/9/2021 15:56,ARKK,Put,11/19/2021,114,120.26,1.07,5,11.36K,1.26M,1.40K,5.65,1
11/9/2021 15:53,TSP,Call,11/19/2021,45,39.91,0.88,5,4.70K,408.00K,1.66K,13.47,0
11/9/2021 15:38,PRPL,Call,11/19/2021,20,19.31,1.08,5,3.00K,332.75K,1.12K,4.09,0
11/9/2021 15:25,CHWY,Put,12/17/2021,75,76.17,5.52,6,935,513.50K,9.78K,1.56,1
11/9/2021 15:24,VIAC,Put,9/16/2022,32.5,35.47,3.07,5,877,274.02K,2.42K,8.86,1
11/9/2021 15:18,GLBE,Call,11/19/2021,60,58.76,3.7,5,656,236.07K,494,3.3,1
11/9/2021 14:57,NKE,Call,11/19/2021,185,173.09,0.55,5,3.17K,161.63K,1.76K,6.91,0
11/9/2021 14:51,LNG,Call,11/19/2021,110,107.57,1.28,5,3.56K,483.89K,3.03K,2.31,1
11/9/2021 14:47,MCD,Call,12/17/2021,260,251.39,1.62,5,2.77K,437.77K,6.09K,3.44,1
11/9/2021 14:17,PFE,Call,3/18/2022,48,47.44,2.86,18,5.82K,1.67M,8.27K,1.21,1
11/9/2021 14:13,FSLR,Call,1/20/2023,155,113.39,9.3,5,799,747.07K,1.44K,36.69,0
11/9/2021 13:53,CCJ,Call,1/21/2022,29,27.42,2.55,5,1.17K,301.43K,696,5.74,0
11/9/2021 13:46,HCI,Call,4/14/2022,120,115.7,21.55,5,252,550.95K,576,3.93,1
11/9/2021 13:27,CHWY,Put,1/21/2022,75,77.18,6.65,5,446,298.63K,6.06K,2.52,1
11/9/2021 13:15,PINS,Put,5/20/2022,42.5,46.73,4.17,9,648,269.96K,6.41K,10.01,1
11/9/2021 13:02,AUPH,Call,12/17/2021,35,30.13,2.57,5,1.30K,363.20K,4.29K,16.3,0
11/9/2021 12:30,KSS,Put,4/14/2022,52.5,59.22,4.57,5,372,171.78K,23,12.82,1
11/9/2021 12:08,WISH,Put,11/12/2021,5,5.41,0.31,5,6.30K,172.78K,20.01K,9.98,1
11/9/2021 12:04,OXY,Put,1/20/2023,25,32.99,3.1,5,788,243.82K,2.60K,32.07,0
11/9/2021 11:59,BAC,Call,1/20/2023,60,46.67,1.39,5,1.40K,200.20K,33.52K,28.5,0
11/9/2021 11:56,XOM,Put,4/14/2022,60,65.58,2.76,5,836,229.24K,2.04K,9.4,1
11/9/2021 11:47,WYNN,Call,1/21/2022,100,94.53,5.75,6,300,173.15K,10.52K,5.79,0
11/9/2021 11:45,DAL,Call,12/17/2021,47,44.17,0.99,5,1.81K,179.74K,6.96K,6.53,0
11/9/2021 11:35,FUTU,Call,12/3/2021,69,54.67,1.07,5,1.89K,218.15K,5,26.24,0
11/9/2021 11:33,LYV,Call,4/14/2022,120,115.76,11.5,5,1.44K,1.64M,120,3.73,1
11/9/2021 11:21,CMPS,Put,12/17/2021,30,31.3,2.77,6,1.27K,342.74K,14.29K,5.75,1
11/9/2021 10:59,DAC,Put,1/21/2022,70,75.25,4.6,5,372,181.59K,305,7.55,1
11/9/2021 10:58,RCL,Call,12/17/2021,95,92.12,3.62,5,968,361.17K,3.50K,3.12,0
11/9/2021 10:57,VSCO,Put,11/19/2021,50,50.01,3.15,5,938,304.67K,2.94K,0.03,1
11/9/2021 10:50,TQQQ,Call,11/26/2021,168,167.66,7.12,5,995,712.64K,2,0.16,1
11/9/2021 10:40,DISCK,Put,12/17/2021,25,25.31,1.32,10,4.46K,605.62K,6.33K,1.22,1
11/9/2021 10:39,IGT,Call,11/19/2021,32,31.71,1.45,5,1.76K,239.68K,11.32K,1.3,1
11/9/2021 10:37,FCEL,Call,1/21/2022,13,10.48,1.38,6,1.67K,234.54K,3.52K,23.97,0
11/9/2021 10:28,UBER,Call,2/18/2022,47.5,44.65,3.27,14,16.03K,5.23M,3.37K,6.23,0
11/9/2021 10:20,T,Call,12/17/2021,25,24.66,0.53,6,5.81K,325.48K,55.90K,1.17,1
11/9/2021 10:12,NFLX,Call,12/17/2021,700,654.9,8.57,5,974,838.21K,3.69K,6.89,1
11/9/2021 10:10,U,Call,12/17/2021,180,168.68,9.45,7,700,650.60K,678,7.06,1
11/9/2021 10:02,MU,Call,1/21/2022,80,74.68,2.95,5,936,287.14K,20.08K,6.69,1
11/9/2021 9:55,JOBY,Call,12/17/2021,10,9.37,0.62,5,2.63K,168.58K,1.56K,6.72,0
11/9/2021 9:53,XLNX,Put,1/21/2022,160,204.3,8.7,8,845,759.23K,3.39K,29.57,0
11/9/2021 9:50,BGFV,Call,12/17/2021,50,37.36,5.55,6,554,275.42K,200,37.77,0
11/9/2021 9:45,QCOM,Call,11/12/2021,170,168.71,2.85,10,1.55K,397.82K,8.93K,1,1
11/9/2021 9:44,BILI,Call,12/17/2021,85,78.14,4.52,5,1.46K,679.25K,753,8.81,1
11/9/2021 9:38,TTD,Call,11/12/2021,95,93.09,2.62,26,4.70K,1.27M,3.65K,2.18,1
11/9/2021 9:35,MA,Put,12/17/2021,345,345.45,11.85,5,1.39K,1.65M,1.59K,0.13,1
11/9/2021 9:30,PINS,Call,11/26/2021,48,47.29,1.44,5,1.40K,207.20K,3.45K,1.71,1
11/9/2021 9:30,AMD,Call,11/12/2021,155,154.35,4.72,5,477,225.53K,19.85K,0.44,1
11/8/2021 15:43,FVRR,Put,12/17/2021,160,160.61,15.4,5,333,521.19K,111,0.46,1
11/8/2021 15:27,M,Put,11/12/2021,31,31.25,0.74,5,3.62K,263.59K,330,1.26,1
11/8/2021 15:21,TECK,Call,1/21/2022,30,27.83,1.38,5,1.65K,227.58K,8.84K,8.07,1
11/8/2021 15:04,GGPI,Call,1/21/2022,12.5,11.3,0.97,6,2.89K,244.20K,25.48K,11.91,1
11/8/2021 14:48,FLR,Call,1/20/2023,25,23.07,4.35,5,556,261.54K,11.46K,7.42,1
11/8/2021 14:43,PROG,Call,12/17/2021,4,3.38,0.83,5,2.21K,202.80K,9.79K,13.54,1
11/8/2021 14:35,EOG,Call,12/17/2021,100,96.47,3.55,5,856,309.40K,2.16K,3.69,0
11/8/2021 14:33,VALE,Put,12/17/2021,12,12.23,0.62,7,11.54K,744.65K,14.67K,1.87,1
11/8/2021 14:29,MRVL,Call,12/17/2021,75,73.5,3.4,5,2.95K,923.99K,1.80K,2.57,1
11/8/2021 14:15,REAL,Call,11/19/2021,15,13.7,0.83,5,3.37K,242.88K,6.07K,10.22,1
11/8/2021 14:12,MAR,Put,1/20/2023,150,167.79,13.12,5,1.21K,1.62M,52,11.77,1
11/8/2021 14:04,EVGO,Call,2/18/2022,14,13.52,2.93,6,887,255.38K,114,3.56,1
11/8/2021 13:57,HOOD,Call,2/18/2022,38,37.67,2.96,5,500,151.50K,347,1.17,1
11/8/2021 13:56,BIDU,Put,6/17/2022,140,160.07,11.32,6,501,569.88K,1.58K,14.34,1
11/8/2021 13:46,FIVN,Put,11/19/2021,140,146.16,5.65,7,1.16K,598.96K,8.52K,5.28,1
11/8/2021 13:39,PLUG,Call,11/19/2021,44,41.04,1.62,10,2.28K,369.47K,2.48K,7.23,1
11/8/2021 13:28,TRIP,Call,1/21/2022,36.5,35.43,2.55,5,758,213.15K,2.46K,1.68,0
11/8/2021 13:06,T,Put,1/21/2022,24,24.75,0.85,8,13.39K,1.14M,21.63K,3.15,1
11/8/2021 13:02,FIVN,Put,11/19/2021,145,147.07,7.55,6,1.23K,873.93K,7.33K,1.72,1
11/8/2021 13:02,CCJ,Call,12/17/2021,30,28.18,1.73,7,2.59K,441.25K,121.36K,7.05,0
11/8/2021 12:52,H,Put,1/20/2023,85,90.77,9.8,5,1.40K,1.40M,210,6.89,1
11/8/2021 12:39,KO,Put,5/20/2022,52.5,56.26,1.64,10,3.25K,537.14K,303,7.19,1
11/8/2021 12:15,ADBE,Call,12/3/2021,700,663.06,5.27,5,387,208.86K,835,5.55,0
11/8/2021 12:06,CMPS,Put,11/19/2021,45,47.31,9.1,8,789,703.70K,190,5.38,1
11/8/2021 11:58,ABBV,Call,2/18/2022,120,116.05,3.57,6,3.53K,1.23M,1.91K,3.44,1
11/8/2021 11:41,CAR,Call,12/17/2021,400,305.18,32.3,5,1.19K,2.81M,659,35.07,0
11/8/2021 11:18,BAC,Call,11/19/2021,50,47.74,0.18,7,13.74K,243.26K,19.00K,4.83,0
11/8/2021 11:13,XLNX,Put,1/21/2022,160,208.38,6.52,6,600,403.00K,1.23K,28.65,0
11/8/2021 11:04,QS,Call,12/17/2021,40,35.4,3.58,8,1.66K,552.13K,8.30K,14.9,1
11/8/2021 10:55,PINS,Put,5/20/2022,45,45.66,5.72,15,1.17K,677.73K,3.51K,1.49,1
11/8/2021 10:41,FSLY,Put,12/17/2021,50,50.97,3.55,5,626,221.32K,2.42K,2.41,1
11/8/2021 10:38,CF,Call,12/17/2021,65,61.97,1.93,5,1.30K,248.57K,597,4.96,1
11/8/2021 10:38,TSP,Call,11/19/2021,40,39.96,2.45,5,733,183.26K,7.46K,0.55,1
11/8/2021 10:36,WMT,Call,11/19/2021,152.5,149.29,1.71,5,3.20K,571.64K,2.85K,1.99,0
11/8/2021 10:36,CCL,Call,6/17/2022,30,24.7,1.84,6,1.16K,215.05K,49.00K,21.84,0
11/8/2021 10:33,LYV,Call,4/14/2022,125,117.31,9.9,10,3.79K,3.83M,546,6.65,1
11/8/2021 10:32,UPS,Put,11/26/2021,207.5,208.29,4.08,5,400,163.20K,0,0.38,1
11/8/2021 10:22,SBUX,Call,1/21/2022,120,116.38,2.78,5,532,152.51K,7.24K,3.02,0
11/8/2021 10:10,C,Call,2/18/2022,72.5,68.71,2.23,5,2.20K,495.50K,266,5.48,0
11/8/2021 10:10,DKS,Call,1/21/2022,140,129.81,7,5,966,681.63K,3.06K,7.61,1
11/8/2021 10:07,HUT,Call,3/18/2022,20,15.48,4.05,5,603,248.20K,3.35K,29.8,0
11/8/2021 10:05,SRNE,Call,1/20/2023,15,6.59,1,5,2.50K,252.50K,14.95K,126.56,0
11/8/2021 10:03,DASH,Call,11/12/2021,230,201.48,2.16,5,756,172.98K,1.26K,14.16,1
11/8/2021 9:59,CPE,Call,1/21/2022,65,63.81,8.45,6,2.20K,1.88M,6.54K,2.16,1
11/8/2021 9:56,LYV,Put,1/21/2022,110,119.17,5.3,8,700,383.40K,202,8.35,1
11/8/2021 9:55,SNAP,Call,1/21/2022,55,53.88,4.33,5,480,206.09K,15.77K,2.26,1
11/8/2021 9:55,EQR,Put,1/20/2023,75,83.69,5.7,7,582,337.76K,101,11.59,0
11/8/2021 9:50,GM,Call,11/19/2021,60,59.92,1.71,5,1.94K,302.06K,37.09K,0.58,1
11/8/2021 9:47,DIS,Call,1/21/2022,185,178.85,6.33,16,2.79K,1.78M,10.49K,3.53,0
11/8/2021 9:46,NFLX,Call,11/12/2021,670,653.51,5.55,5,462,252.79K,2.39K,2.52,1
11/8/2021 9:46,GOOGL,Call,11/12/2021,3070,3006.94,19.8,5,463,834.74K,113,2.25,0
11/8/2021 9:41,CF,Put,1/20/2023,50,60.65,5.75,9,624,362.70K,90,21.31,0
11/8/2021 9:40,DNMR,Call,1/20/2023,20,19.6,5.8,5,350,206.36K,273,2.04,1
11/8/2021 9:36,FCEL,Call,1/21/2022,12,9.81,1.37,5,1.80K,239.03K,5.71K,23.61,0
11/8/2021 9:36,DIS,Call,11/12/2021,180,177.6,3.17,5,798,258.46K,7.56K,1.51,0
11/8/2021 9:34,WFC,Call,1/20/2023,55,50.9,4.45,5,646,288.76K,10.57K,8.04,0
11/8/2021 9:34,H,Put,1/20/2023,90,91.81,12.2,5,670,817.40K,35,1.96,1
11/8/2021 9:32,RIOT,Call,11/19/2021,35,34.5,3.18,11,1.09K,334.69K,5.96K,2.16,1
11/8/2021 9:32,AMD,Call,11/12/2021,140,139.57,3.73,6,811,270.04K,20.46K,0.78,1
11/8/2021 9:31,OPEN,Call,11/12/2021,25,22.51,1.4,6,2.59K,386.46K,14.06K,11.69,0
11/8/2021 9:30,ABNB,Call,11/12/2021,210,204.88,5.05,8,765,373.12K,5.70K,2.72,1
11/8/2021 9:30,BA,Put,1/20/2023,175,225.38,10.97,10,4.12K,4.32M,6.15K,28.55,0
11/5/2021 15:59,BROS,Call,11/19/2021,75,68.1,3.7,5,691,224.93K,2.75K,11.36,0
11/5/2021 15:44,FUBO,Put,11/19/2021,30,33.01,1.52,5,2.20K,338.80K,5.72K,10.06,1
11/5/2021 15:27,SWKS,Call,1/21/2022,170,163.1,5.78,5,341,199.06K,1.64K,4.99,0
11/5/2021 15:17,ATVI,Call,2/18/2022,75,67.79,2.23,5,1.07K,241.20K,2.09K,10.64,0
11/5/2021 14:46,REV,Call,11/19/2021,17.5,14.75,1.07,5,2.89K,265.48K,232,21.05,1
11/5/2021 14:34,EFX,Call,11/19/2021,290,282.96,4.9,5,5.00K,2.53M,271,2.62,1
11/5/2021 14:32,MLM,Put,4/14/2022,400,413.85,22.9,5,626,1.42M,0,3.74,0
11/5/2021 14:24,TLT,Put,12/17/2021,147,149.18,2.18,5,6.82K,1.58M,11.29K,1.1,1
11/5/2021 14:21,DIA,Call,9/16/2022,375,363.24,15.53,5,500,776.40K,509,3.24,0
11/5/2021 14:14,MITT,Put,1/19/2024,12,13.05,3.45,5,759,278.80K,2,7.58,1
11/5/2021 14:00,LAC,Call,12/17/2021,32.5,32.44,3.5,5,2.48K,869.77K,562,0.41,1
11/5/2021 13:35,ZIP,Call,12/17/2021,30,28.24,1.93,5,2.44K,469.51K,1.67K,6.15,1
11/5/2021 13:25,WFC,Put,4/14/2022,47.5,50.78,2.56,6,1.51K,387.22K,881,7.02,1
11/5/2021 13:06,PBR,Put,4/14/2022,9,9.74,1.52,7,2.97K,451.85K,12.84K,8.12,0
11/5/2021 12:54,TSEM,Call,4/14/2022,36,35.44,3.6,5,480,177.84K,38,1.32,1
11/5/2021 12:38,GREE,Call,11/19/2021,35,25.51,2.2,7,2.01K,401.62K,3.89K,36.86,0
11/5/2021 12:38,MPC,Call,1/21/2022,67.5,65.75,2.96,5,10.33K,2.36M,34.99K,4.08,0
11/5/2021 12:36,RCL,Call,1/21/2022,100,97.86,6.17,14,1.49K,923.34K,9.08K,2.26,0
11/5/2021 12:24,VIAC,Call,1/21/2022,40,36.38,1.05,5,1.80K,191.22K,31.81K,10,0
11/5/2021 12:22,GE,Call,12/17/2021,110,109.11,3.6,5,487,171.43K,5.59K,1.04,1
11/5/2021 12:18,XOM,Put,4/14/2022,57.5,65.07,2.12,6,1.81K,388.63K,2.83K,13.14,0
11/5/2021 11:56,XOM,Call,4/14/2022,70,65.07,2.04,5,1.85K,377.99K,2.62K,7.66,0
11/5/2021 11:52,PATH,Call,1/21/2022,60,56.8,5.05,6,466,245.25K,3.45K,5.25,0
11/5/2021 11:38,GOLD,Call,1/21/2022,20,19.08,0.62,5,3.19K,197.53K,67.78K,4.82,1
11/5/2021 11:18,TMO,Call,12/17/2021,650,603.57,4.65,5,1.08K,576.39K,568,7.18,1
11/5/2021 11:08,DVN,Call,12/17/2021,45,43.05,1.69,8,2.12K,360.57K,3.96K,4.69,1
11/5/2021 10:49,CVX,Call,3/18/2022,120,114.86,3.6,5,558,197.40K,2.02K,4.68,0
11/5/2021 10:48,BITF,Call,12/16/2022,10,7.24,3.27,5,586,191.66K,4.42K,38.56,0
11/5/2021 10:47,CPE,Call,1/21/2022,60,58.76,7.85,5,1.05K,805.13K,4.46K,2.84,1
11/5/2021 10:46,QS,Call,12/17/2021,35,31.11,2.9,6,1.05K,321.26K,30.22K,12.15,1
11/5/2021 10:42,MMYT,Call,2/18/2022,35,34.28,3.4,5,520,193.68K,78,2.11,1
11/5/2021 10:42,NET,Put,1/21/2022,165,199.35,6.23,5,368,230.11K,2.69K,22.36,1
11/5/2021 10:39,JNJ,Call,6/17/2022,180,164.38,3,5,1.06K,308.42K,4.31K,10.04,0
11/5/2021 10:34,MA,Call,11/19/2021,360,343.15,1.96,5,1.33K,265.76K,6.92K,4.91,1
11/5/2021 10:22,LUMN,Put,2/18/2022,14,14.26,1.15,7,2.21K,300.95K,0,2.09,1
11/5/2021 10:16,AI,Call,11/19/2021,55,49.17,1,5,2.17K,247.14K,4.90K,11.14,0
11/5/2021 10:16,PDD,Call,1/21/2022,95,85.06,5.7,5,880,501.80K,5.45K,11.83,1
11/5/2021 10:13,T,Put,3/18/2022,25,25.22,1.5,14,21.52K,3.29M,7.32K,0.8,1
11/5/2021 10:13,UAL,Call,6/17/2022,65,51.37,2,9,5.06K,1.02M,6.62K,26.61,0
11/5/2021 10:05,ENPH,Call,11/12/2021,250,239.26,2.75,6,807,250.33K,2.07K,4.21,1
11/5/2021 9:55,AA,Call,1/21/2022,50,46.67,3.52,6,3.15K,1.12M,14.43K,7.1,1
11/5/2021 9:49,Z,Call,11/12/2021,67.5,66.88,2.04,5,2.01K,414.13K,65,1.56,1
11/5/2021 9:47,TQQQ,Put,6/17/2022,120,172.82,12.9,6,900,1.17M,7.51K,44.01,0
11/5/2021 9:43,TRV,Call,1/21/2022,160,159.32,5.15,5,793,422.43K,1.72K,0.82,1
11/5/2021 9:43,DAL,Call,11/19/2021,45,44.12,0.86,6,6.54K,508.67K,20.04K,2.33,1
11/5/2021 9:42,NCLH,Call,1/21/2022,30,29.12,2.22,5,2.48K,547.23K,36.34K,3.43,0
11/5/2021 9:42,DAL,Call,1/21/2022,45,44.13,2.52,6,1.09K,268.62K,31.81K,2.39,1
11/5/2021 9:41,NFLX,Call,3/18/2022,750,658.65,20,5,250,487.75K,1.39K,14.38,0
11/5/2021 9:41,T,Put,1/21/2022,25,25.05,1.22,7,15.69K,1.93M,144.71K,0.13,1
